name,category,rating,address,scraped_at,url,status
Kolam Renang dANAU DARIZA,Kolam Renang,4.3,"Jl. Cipanas Raya No. 44/45 Kel, Cimanganten, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:20:39.222429Z,https://www.google.com/maps/place/Kolam+Renang+dANAU+DARIZA/data=!4m7!3m6!1s0x2e68b11daeaaab89:0xeb5e8cf9b5ebd429!8m2!3d-7.1810495!4d107.8765995!16s%2Fg%2F11rxvlq_pm!19sChIJiauqrh2xaC4RKdTrtfmMXus?authuser=0&hl=id&rclk=1,success
Kolam renang garung Lebak,Tujuan Wisata,,"FRR7+7MR, Jl. Raya Cisompet, Neglasari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:20:41.182471Z,https://www.google.com/maps/place/Kolam+renang+garung+Lebak/data=!4m7!3m6!1s0x2e661b004c0bb8c9:0xe34f688a2bc960f0!8m2!3d-7.509264!4d107.8141554!16s%2Fg%2F11zcfz4170!19sChIJybgLTAAbZi4R8GDJK4poT-M?authuser=0&hl=id&rclk=1,success
Wisata Adventure Trail Gunung Kasuma,Tujuan Wisata,,"Kp. Onyam 01/02, Jatisari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:20:43.540143Z,https://www.google.com/maps/place/Wisata+Adventure+Trail+Gunung+Kasuma/data=!4m7!3m6!1s0x2e661bb47af1c835:0x7cfd64b4bd9568dc!8m2!3d-7.5498498!4d107.8402296!16s%2Fg%2F11m8xcgnpy!19sChIJNcjxerQbZi4R3GiVvbRk_Xw?authuser=0&hl=id&rclk=1,success
Cipanas darajat garut,Pondok,4.3,"QQJ3+P8, Karyamekar, Kec. Pasirwangi, Kabupaten Garut, Jawa Barat 44161",2026-07-24T04:20:45.322405Z,https://www.google.com/maps/place/Cipanas+darajat+garut/data=!4m7!3m6!1s0x2e68bd4a0d3ff2e5:0x5ac7a7eaae15d0b6!8m2!3d-7.2181875!4d107.7533125!16s%2Fg%2F11rkmcvyy1!19sChIJ5fI_DUq9aC4RttAVruqnx1o?authuser=0&hl=id&rclk=1,success
Rumah Makan Megawati,Restoran Sunda,4.4,"Jl. Ciceuri Cilawu - Garut Tasik Km. 11, Mekarsari, Cilawu, Mekarsari, Kec. Cilawu, Kabupaten Garut, Jawa Barat 44181",2026-07-24T04:20:47.850432Z,https://www.google.com/maps/place/Rumah+Makan+Megawati/data=!4m7!3m6!1s0x2e68aef17b46110d:0x89d834ba031a7189!8m2!3d-7.2945971!4d107.9231137!16s%2Fg%2F11cjj01jbm!19sChIJDRFGe_GuaC4RiXEaA7o02Ik?authuser=0&hl=id&rclk=1,success
Batu Patapaan,Tujuan Wisata,4.6,"HRPH+XXV, Jl. Cikajang, Tanjungjaya, Kec. Banjarwangi, Kabupaten Garut, Jawa Barat 44172",2026-07-24T04:20:50.068804Z,https://www.google.com/maps/place/Batu+Patapaan/data=!4m7!3m6!1s0x2e68a7ff04e35d29:0xf4927da0e6148b1b!8m2!3d-7.4125001!4d107.8299244!16s%2Fg%2F11gjm3qcjt!19sChIJKV3jBP-naC4RG4sU5qB9kvQ?authuser=0&hl=id&rclk=1,success
Curug Tipar,Tujuan Wisata,,"HP69+XQM, Kp tipar desa, telaga wangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:20:51.793295Z,https://www.google.com/maps/place/Curug+Tipar/data=!4m7!3m6!1s0x2e661f001fe6e2b5:0x197e986d5cb6d46e!8m2!3d-7.436739!4d107.720127!16s%2Fg%2F11yc92tgv1!19sChIJteLmHwAfZi4RbtS2XG2Yfhk?authuser=0&hl=id&rclk=1,success
Desa wisata pusat icconet margaluyu,Tujuan Wisata,5.0,"VWG9+G55 Homestay desa wisata, Margaluyu, Kec. Leles, Kabupaten Garut, Jawa Barat 44152",2026-07-24T04:20:54.710566Z,https://www.google.com/maps/place/Desa+wisata+pusat+icconet+margaluyu/data=!4m7!3m6!1s0x2e68b7fb4e6d98b1:0xda1c5b019962139e!8m2!3d-7.1237413!4d107.9179937!16s%2Fg%2F11vbwclcqx!19sChIJsZhtTvu3aC4RnhNimQFbHNo?authuser=0&hl=id&rclk=1,success
Jadun,Tujuan Wisata,4.2,"GQ6P+F2, KP.JADUN, RT./rw/RW.001/009, Neglasari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:20:56.943726Z,https://www.google.com/maps/place/Jadun/data=!4m7!3m6!1s0x2e661c6c00000001:0x7736ea4a77116e59!8m2!3d-7.4909685!4d107.7855029!16s%2Fg%2F11gbf8lwl1!19sChIJAQAAAGwcZi4RWW4Rd0rqNnc?authuser=0&hl=id&rclk=1,success
Curug walet,Tujuan Wisata,5.0,"HQ26+PM, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:20:59.241026Z,https://www.google.com/maps/place/Curug+walet/data=!4m7!3m6!1s0x2e661f3c5ac1f735:0x815c78c82218c8cd!8m2!3d-7.4481681!4d107.7616629!16s%2Fg%2F11rzsm8wfb!19sChIJNffBWjwfZi4RzcgYIsh4XIE?authuser=0&hl=id&rclk=1,success
Pantai Muara Cikelet,Taman Rekreasi Air,5.0,"9MGC+M4C, Jl. Muara, Cikelet, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:21:02.085261Z,https://www.google.com/maps/place/Pantai+Muara+Cikelet/data=!4m7!3m6!1s0x2e6617c2479be2b7:0xe4777623e7a0a2c6!8m2!3d-7.6233006!4d107.6702622!16s%2Fg%2F11q1v2l3y9!19sChIJt-KbR8IXZi4RxqKg5yN2d-Q?authuser=0&hl=id&rclk=1,success
Wisata Gunung Papandayan Garut,Area Mendaki,4.7,"MPPH+788, Jl. Kawah Papandayan, Cisurupan, Kec. Cisurupan, Kabupaten Garut, Jawa Barat 44163",2026-07-24T04:21:04.524688Z,https://www.google.com/maps/place/Wisata+Gunung+Papandayan+Garut/data=!4m7!3m6!1s0x2e68a3711aeeb3ff:0x86feed160e4e4260!8m2!3d-7.3143252!4d107.728317!16s%2Fg%2F11vdf_83h1!19sChIJ_7PuGnGjaC4RYEJODhbt_oY?authuser=0&hl=id&rclk=1,success
Tugu Peringatan Banjir Bandang Sungai Cimanuk,Taman Kota,4.7,"QVHX+WFR, Jl. Rsu DR. Slamet, Sukakarya, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:21:06.647189Z,https://www.google.com/maps/place/Tugu+Peringatan+Banjir+Bandang+Sungai+Cimanuk/data=!4m7!3m6!1s0x2e68b10a749d55d5:0x4d9507a066df6d34!8m2!3d-7.2201361!4d107.898652!16s%2Fg%2F11g22z8zxj!19sChIJ1VWddAqxaC4RNG3fZqAHlU0?authuser=0&hl=id&rclk=1,success
Cipanas Pakenjeng,Tujuan Wisata,3.9,"GMJF+3P6, cipanas, Sukamulya, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:21:09.470288Z,https://www.google.com/maps/place/Cipanas+Pakenjeng/data=!4m7!3m6!1s0x2e6621d67b9f4465:0x24754cf62c6cbd4!8m2!3d-7.4698252!4d107.674256!16s%2Fg%2F11b6xhwfgj!19sChIJZUSfe9YhZi4R1MvGYs9URwI?authuser=0&hl=id&rclk=1,success
Taman maktal,Taman Kota,4.5,"Jl. Cimanuk No.129, Paminggir, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44118",2026-07-24T04:21:12.056982Z,https://www.google.com/maps/place/Taman+maktal/data=!4m7!3m6!1s0x2e68b18059786fc7:0xcd625a2abbefb5b7!8m2!3d-7.2193744!4d107.9001245!16s%2Fg%2F11llfb5xgz!19sChIJx294WYCxaC4Rt7XvuypaYs0?authuser=0&hl=id&rclk=1,success
Curug Ngaleung,Tujuan Wisata,4.3,"FR98+RCF, Sindangsari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:21:14.975057Z,https://www.google.com/maps/place/Curug+Ngaleung/data=!4m7!3m6!1s0x2e661b061cecd13f:0xe2f9c6de28daae03!8m2!3d-7.5304334!4d107.8160571!16s%2Fg%2F11c524bb6z!19sChIJP9HsHAYbZi4RA67aKN7G-eI?authuser=0&hl=id&rclk=1,success
Curug Cikaso Cisompet,Tujuan Wisata,4.8,"FR52+2H3, Sindangsari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:21:17.108628Z,https://www.google.com/maps/place/Curug+Cikaso+Cisompet/data=!4m7!3m6!1s0x2e661b5e6b753bb3:0xc515284cd90d544d!8m2!3d-7.5424975!4d107.80143!16s%2Fg%2F11rms_cfyl!19sChIJszt1a14bZi4RTVQN2UwoFcU?authuser=0&hl=id&rclk=1,success
Kawah Talaga Bodas Garut,Tujuan Wisata,4.4,"Q3Q8+WP3, Jl. Galunggung, Sukamenak, Kec. Wanaraja, Kabupaten Garut, Jawa Barat 44184",2026-07-24T04:21:20.167916Z,https://www.google.com/maps/place/Kawah+Talaga+Bodas+Garut/data=!4m7!3m6!1s0x2e68b4baaaaaaaab:0xd56bad4fdd2a9614!8m2!3d-7.2102472!4d108.066804!16s%2Fg%2F11bxfrshhb!19sChIJq6qqqrq0aC4RFJYq3U-ta9U?authuser=0&hl=id&rclk=1,success
Pantai cicalengka,Tujuan Wisata,4.6,"CJG3+RW7, Unnamed Road, Karangsari, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:21:23.278555Z,https://www.google.com/maps/place/Pantai+cicalengka/data=!4m7!3m6!1s0x2e662321c4fca5b7:0x270cb5774f852b56!8m2!3d-7.5729629!4d107.6048083!16s%2Fg%2F11fn4k43vw!19sChIJt6X8xCEjZi4RViuFT3e1DCc?authuser=0&hl=id&rclk=1,success
Cargo kitchen,Restoran,4.3,"Jl. Cimanuk No.338, Sukagalih, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:21:25.663655Z,https://www.google.com/maps/place/Cargo+kitchen/data=!4m7!3m6!1s0x2e68b0f658ccd7cb:0x98101c0f94f14f0!8m2!3d-7.20386!4d107.889457!16s%2Fg%2F11clrmxddy!19sChIJy9fMWPawaC4R8BRP-cABgQk?authuser=0&hl=id&rclk=1,success
Bukit Tegal Malaka,Taman bermain,4.5,"Rancabango, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:21:28.504187Z,https://www.google.com/maps/place/Bukit+Tegal+Malaka/data=!4m7!3m6!1s0x2e68b1768d29fb0d:0x593a5beecbac34b2!8m2!3d-7.1790164!4d107.8681938!16s%2Fg%2F11h7f_nb3h!19sChIJDfspjXaxaC4RsjSsy-5bOlk?authuser=0&hl=id&rclk=1,success
Curug Halimun,Tujuan Wisata,,"HPH2+R3, Jatiwangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:21:31.185701Z,https://www.google.com/maps/place/Curug+Halimun/data=!4m7!3m6!1s0x2e68a1ee8892081b:0xfca423f28a2aa9c8!8m2!3d-7.4204395!4d107.7001414!16s%2Fg%2F11l60f1f3b!19sChIJGwiSiO6haC4RyKkqivIjpPw?authuser=0&hl=id&rclk=1,success
Cimanuk Tambakbaya Rafting (SENi Dan ALam Adventure) trak star,Tujuan Wisata,5.0,"Jl. Raya Garut - Cikajang, Balewangi, Kec. Cisurupan, Kabupaten Garut, Jawa Barat 44163",2026-07-24T04:21:33.885831Z,https://www.google.com/maps/place/Cimanuk+Tambakbaya+Rafting+%28SENi+Dan+ALam+Adventure%29+trak+star/data=!4m7!3m6!1s0x2e68a50bce8f5e35:0x94539e802494941c!8m2!3d-7.287831!4d107.804599!16s%2Fg%2F11q2xj14gp!19sChIJNV6PzgulaC4RHJSUJICeU5Q?authuser=0&hl=id&rclk=1,success
Jip Wisata Garut,Tujuan Wisata,5.0,"RVGJ+FH9, Dekat, Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:21:36.213307Z,https://www.google.com/maps/place/Jip+Wisata+Garut/data=!4m7!3m6!1s0x2e68b1005dc43533:0x1a9830228c72f348!8m2!3d-7.1738333!4d107.8815!16s%2Fg%2F11xfvc0y4t!19sChIJMzXEXQCxaC4RSPNyjCIwmBo?authuser=0&hl=id&rclk=1,success
KOLAM BERENANG AIR PANAS TIRTA ANGSANA,Tujuan Wisata,3.5,"cipanas pakenjeng, kp cipanas, Sukamulya, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:21:39.250728Z,https://www.google.com/maps/place/KOLAM+BERENANG+AIR+PANAS+TIRTA+ANGSANA/data=!4m7!3m6!1s0x2e661ff186812545:0xea9ef189dab01434!8m2!3d-7.4698125!4d107.6743125!16s%2Fg%2F11rynlsvkv!19sChIJRSWBhvEfZi4RNBSw2onxnuo?authuser=0&hl=id&rclk=1,success
Pantai Karang Papak,Tujuan Wisata,4.6,"Pantai Karang Papak, Kec. Cikelet, Kabupaten Garut, Jawa Barat",2026-07-24T04:21:42.026321Z,https://www.google.com/maps/place/Pantai+Karang+Papak/data=!4m7!3m6!1s0x2e66163a610a8ed1:0x1cea5dc58f1f3034!8m2!3d-7.6405941!4d107.6837437!16s%2Fg%2F11c0r2p44h!19sChIJ0Y4KYToWZi4RNDAfj8Vd6hw?authuser=0&hl=id&rclk=1,success
Rumah Makan Sunda - Dapoer Nyunda,Restoran,5.0,"Jl. Cimanuk No.17, Paminggir, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44118",2026-07-24T04:21:44.500418Z,https://www.google.com/maps/place/Rumah+Makan+Sunda+-+Dapoer+Nyunda/data=!4m7!3m6!1s0x2e68b1e80dba958d:0x590c0a1796d791ca!8m2!3d-7.2171089!4d107.8996027!16s%2Fg%2F11ycs23g7j!19sChIJjZW6DeixaC4RypHXlhcKDFk?authuser=0&hl=id&rclk=1,success
Kolam Rendam Air Panas Cipanas Garut,Kolam Renang,4.4,"RV8H+QXJ, Jl. Raya Cipanas, Cimanganten, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:21:47.140922Z,https://www.google.com/maps/place/Kolam+Rendam+Air+Panas+Cipanas+Garut/data=!4m7!3m6!1s0x2e68b1e9071e8705:0x8755d222f92b7124!8m2!3d-7.1830338!4d107.8798785!16s%2Fg%2F11h4pc5t19!19sChIJBYceB-mxaC4RJHEr-SLSVYc?authuser=0&hl=id&rclk=1,success
Pantai Cijeruk Garut,Pantai,4.6,"Sancang, Kec. Cibalong, Kabupaten Garut, Jawa Barat 44176",2026-07-24T04:21:49.601955Z,https://www.google.com/maps/place/Pantai+Cijeruk+Garut/data=!4m7!3m6!1s0x2e66128b7d174a03:0x8601e8c1846cdad4!8m2!3d-7.71117!4d107.837028!16s%2Fg%2F11c6z171jn!19sChIJA0oXfYsSZi4R1NpshMHoAYY?authuser=0&hl=id&rclk=1,success
Villa Bumi Rancamaya Garut,Tujuan Wisata,4.1,"KP, Rancamaya, Sukabakti, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:21:52.268759Z,https://www.google.com/maps/place/Villa+Bumi+Rancamaya+Garut/data=!4m7!3m6!1s0x2e68b04009be65b9:0x5bed766033d2714!8m2!3d-7.2271932!4d107.8827948!16s%2Fg%2F11f01xml1w!19sChIJuWW-CUCwaC4RFCc9A2bXvgU?authuser=0&hl=id&rclk=1,success
Gumuk pasir garsel,Titik Pemandangan,4.8,"8PM4+4H7, Dekat Pantai sayang heulang, Mancagahar, Kec. Pameungpeuk, Kabupaten Garut, Jawa Barat 44175",2026-07-24T04:21:55.008211Z,https://www.google.com/maps/place/Gumuk+pasir+garsel/data=!4m7!3m6!1s0x2e66173faf719d55:0x3faa71012e1160f0!8m2!3d-7.6672109!4d107.7064228!16s%2Fg%2F11fp33y6t7!19sChIJVZ1xrz8XZi4R8GARLgFxqj8?authuser=0&hl=id&rclk=1,success
Goa pardita,Tujuan Wisata,1.0,"HQ26+PM, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:21:56.799155Z,https://www.google.com/maps/place/Goa+pardita/data=!4m7!3m6!1s0x2e661f1d9f73ec89:0x9e88098ed8d84bfa!8m2!3d-7.448226!4d107.7616595!16s%2Fg%2F11rzsl7mc7!19sChIJiexznx0fZi4R-kvY2I4JiJ4?authuser=0&hl=id&rclk=1,success
pantai karangnunggal cikelet,Rumah Pondokan,4.3,"Cikelet, Kec. Cikelet, Kabupaten Garut, Jawa Barat",2026-07-24T04:21:59.476372Z,https://www.google.com/maps/place/pantai+karangnunggal+cikelet/data=!4m7!3m6!1s0x2e6617d47dce330b:0xf671003f73a6e3da!8m2!3d-7.626961!4d107.6743581!16s%2Fg%2F11f4wt8k5j!19sChIJCzPOfdQXZi4R2uOmcz8AcfY?authuser=0&hl=id&rclk=1,success
AGROWISATA TEPAS PAPANDAYAN (ATP),Tujuan Wisata,4.5,"Lapang, RW.10, Karamat Wangi, Kec. Cisurupan, Kabupaten Garut, Jawa Barat 44163",2026-07-24T04:22:02.006087Z,https://www.google.com/maps/place/AGROWISATA+TEPAS+PAPANDAYAN+%28ATP%29/data=!4m7!3m6!1s0x2e68a541104e5e91:0xe1fbdd0a6f44c33b!8m2!3d-7.314251!4d107.766341!16s%2Fg%2F11sq30ydlx!19sChIJkV5OEEGlaC4RO8NEbwrd--E?authuser=0&hl=id&rclk=1,success
CURUG CIUNG SUNGAI CIMANGKE,Tujuan Wisata,,"FPV6+FFF, Karangsari, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:22:04.421758Z,https://www.google.com/maps/place/CURUG+CIUNG+SUNGAI+CIMANGKE/data=!4m7!3m6!1s0x2e661900077ad811:0x140e45b67b248ed4!8m2!3d-7.506302!4d107.711173!16s%2Fg%2F11ydr02zl1!19sChIJEdh6BwAZZi4R1I4ke7ZFDhQ?authuser=0&hl=id&rclk=1,success
Desa Wisata Situ Cangkuang,Tujuan Wisata,4.7,"Kp. Lolohan, RT.002/RW.013, Cangkuang, Leles, Garut Regency, West Java 44152",2026-07-24T04:22:06.593070Z,https://www.google.com/maps/place/Desa+Wisata+Situ+Cangkuang/data=!4m7!3m6!1s0x2e68b7bc613d0a57:0x17476abf22538698!8m2!3d-7.1044409!4d107.9204194!16s%2Fg%2F11p02pbw77!19sChIJVwo9Yby3aC4RmIZTIr9qRxc?authuser=0&hl=id&rclk=1,success
Leuwidangder waterpark,Tujuan Wisata,,"FQ6W+XX3, Kp.penclut, RT./RW/RW.001, 008, Sindangsari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:22:09.161714Z,https://www.google.com/maps/place/Leuwidangder+waterpark/data=!4m7!3m6!1s0x2e661b007b457e65:0xad2e7bf874d6ceb9!8m2!3d-7.5376165!4d107.7974093!16s%2Fg%2F11vk7h18zt!19sChIJZX5FewAbZi4Ruc7WdPh7Lq0?authuser=0&hl=id&rclk=1,success
Karang Gajah,Tujuan Wisata,4.6,"7V5X+QM2, Sancang, Kec. Cibalong, Kabupaten Garut, Jawa Barat",2026-07-24T04:22:11.915757Z,https://www.google.com/maps/place/Karang+Gajah/data=!4m7!3m6!1s0x2e660d2c0fdb62e1:0x43704e009f8ad00d!8m2!3d-7.740612!4d107.899154!16s%2Fg%2F11f008_m7p!19sChIJ4WLbDywNZi4RDdCKnwBOcEM?authuser=0&hl=id&rclk=1,success
Wisata Air Gunbul Garut,Taman Hiburan,4.8,"Kp Cihareuday, Neglasari, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:22:14.492480Z,https://www.google.com/maps/place/Wisata+Air+Gunbul+Garut/data=!4m7!3m6!1s0x2e6621422dec66b9:0xd215b323c8fda624!8m2!3d-7.4868445!4d107.6630815!16s%2Fg%2F11wxkdmn26!19sChIJuWbsLUIhZi4RJKb9yCOzFdI?authuser=0&hl=id&rclk=1,success
Rumah Makan Khas Sunda M. Iki,Restoran Sunda,4.5,"Jl. Pasar Baru No.84, Ciwalen, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44116",2026-07-24T04:22:16.455871Z,https://www.google.com/maps/place/Rumah+Makan+Khas+Sunda+M.+Iki/data=!4m7!3m6!1s0x2e68b1ad1616b4e3:0xc832199220912060!8m2!3d-7.2134787!4d107.9074701!16s%2Fg%2F11b6d7d9dx!19sChIJ47QWFq2xaC4RYCCRIJIZMsg?authuser=0&hl=id&rclk=1,success
Curug Citiis,Area Mendaki,4.6,"Pasawahan, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:22:18.564020Z,https://www.google.com/maps/place/Curug+Citiis/data=!4m7!3m6!1s0x2e68b74e531b6f49:0xa2de4f7cc3dc8add!8m2!3d-7.1571361!4d107.8656813!16s%2Fg%2F11c4t3z4m8!19sChIJSW8bU063aC4R3Yrcw3xP3qI?authuser=0&hl=id&rclk=1,success
Wisata Lewi Lisung,Tujuan Wisata,5.0,"GQV2+9WF, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:22:20.833947Z,https://www.google.com/maps/place/Wisata+Lewi+Lisung/data=!4m7!3m6!1s0x2e661f3fa3d557d3:0x6734e255a601147d!8m2!3d-7.4565042!4d107.7530741!16s%2Fg%2F11sf3947dd!19sChIJ01fVoz8fZi4RfRQBplXiNGc?authuser=0&hl=id&rclk=1,success
Resto Core Garden Garut,Restoran,4.9,"Jl. Raya Samarang No.66, Rancabango, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:22:23.418959Z,https://www.google.com/maps/place/Resto+Core+Garden+Garut/data=!4m7!3m6!1s0x2e68b154f11d465d:0xadc42681e1bfc284!8m2!3d-7.1966445!4d107.8787068!16s%2Fg%2F11t2xwv_zf!19sChIJXUYd8VSxaC4RhMK_4YEmxK0?authuser=0&hl=id&rclk=1,success
Desa tangguh dt peduli,Tujuan Wisata,5.0,"QQQR+X3X, Padamulya, Kec. Pasirwangi, Kabupaten Garut, Jawa Barat 44161",2026-07-24T04:22:26.124467Z,https://www.google.com/maps/place/Desa+tangguh+dt+peduli/data=!4m7!3m6!1s0x2e68bbcffd2abcb5:0x8444a4e7df18106f!8m2!3d-7.2100041!4d107.7902495!16s%2Fg%2F11hzqhnfd4!19sChIJtbwq_c-7aC4RbxAY3-ekRIQ?authuser=0&hl=id&rclk=1,success
Sayang Heulang Beach,Pantai,4.4,"Pantai sayang, heulang, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:22:28.115977Z,https://www.google.com/maps/place/Sayang+Heulang+Beach/data=!4m7!3m6!1s0x2e661bffffffffff:0x7c0fadc8b72b911b!8m2!3d-7.5012204!4d107.763621!16s%2Fg%2F11gfnc1403!19sChIJ______8bZi4RG5Ert8itD3w?authuser=0&hl=id&rclk=1,success
Pantai Sayang Heulang,Pantai,4.4,"Mancagahar, Kec. Pameungpeuk, Kabupaten Garut, Jawa Barat 44175",2026-07-24T04:22:30.431911Z,https://www.google.com/maps/place/Pantai+Sayang+Heulang/data=!4m7!3m6!1s0x2e661675d01ac171:0x78217cdd3bdc5eac!8m2!3d-7.6677272!4d107.697126!16s%2Fg%2F11c70bdc8f!19sChIJccEa0HUWZi4RrF7cO918IXg?authuser=0&hl=id&rclk=1,success
Curug Darwin,Taman bermain,4.5,"JRMG+G97, Giriawas, Kec. Cikajang, Kabupaten Garut, Jawa Barat 44171",2026-07-24T04:22:32.953320Z,https://www.google.com/maps/place/Curug+Darwin/data=!4m7!3m6!1s0x2e68a75adadf0117:0xb571be26cd1c4c45!8m2!3d-7.3662043!4d107.8259189!16s%2Fg%2F11nfs4x_x3!19sChIJFwHf2lqnaC4RRUwczSa-cbU?authuser=0&hl=id&rclk=1,success
Waterboom Tirta Kencana,Kolam Renang,4.0,"Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:22:35.651904Z,https://www.google.com/maps/place/Waterboom+Tirta+Kencana/data=!4m7!3m6!1s0x2e68b1287adccaa7:0x409e32bddd2a0201!8m2!3d-7.178918!4d107.875138!16s%2Fg%2F11f6d7bgjc!19sChIJp8rceiixaC4RAQIq3b0ynkA?authuser=0&hl=id&rclk=1,success
Curung Utang,Tujuan Wisata,5.0,"HMJR+42H, Kp. Kombongan, Pakenjeng, Kec. Pamulihan, Kabupaten Garut, Jawa Barat 44168",2026-07-24T04:22:38.439116Z,https://www.google.com/maps/place/Curung+Utang/data=!4m7!3m6!1s0x2e68a10d7e7d932f:0xb4a8454a681bab87!8m2!3d-7.4196795!4d107.6901012!16s%2Fg%2F11jb6713_p!19sChIJL5N9fg2haC4Rh6sbaEpFqLQ?authuser=0&hl=id&rclk=1,success
PASAR CEPLAK,Pasar Malam,4.5,"Jl. Raya Garut - Cikajang No.33-55, Regol, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44114",2026-07-24T04:22:41.521911Z,https://www.google.com/maps/place/PASAR+CEPLAK/data=!4m7!3m6!1s0x2e68b1b391d2658b:0xb3a44b8358292ac6!8m2!3d-7.2168558!4d107.9050085!16s%2Fg%2F11gjm5kt4k!19sChIJi2XSkbOxaC4RxiopWINLpLM?authuser=0&hl=id&rclk=1,success
Wisata Tugu cinta,Tujuan Wisata,5.0,"FQQ7+HH4, Margamulya, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:22:44.180453Z,https://www.google.com/maps/place/Wisata+Tugu+cinta/data=!4m7!3m6!1s0x2e661ba9486ca15b:0x9fddcdcdb8d80979!8m2!3d-7.5111156!4d107.7639424!16s%2Fg%2F11lccymgrw!19sChIJW6FsSKkbZi4ReQnYuM3N3Z8?authuser=0&hl=id&rclk=1,success
Puncak Pass Rancamaya,Tujuan Wisata,2.3,"QVCH+8WR, Sukabakti, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:22:46.417012Z,https://www.google.com/maps/place/Puncak+Pass+Rancamaya/data=!4m7!3m6!1s0x2e68b19961edc901:0x86f3ae2d97936f1b!8m2!3d-7.229568!4d107.8797505!16s%2Fg%2F11thbz3_g0!19sChIJAcntYZmxaC4RG2-Tly2u84Y?authuser=0&hl=id&rclk=1,success
Edu Wisata Perlebahan Gunung Guntur,Tujuan Wisata,4.7,"Aji, Jl. Letjen Ibrahim Adjie, Pasawahan, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:22:48.453568Z,https://www.google.com/maps/place/Edu+Wisata+Perlebahan+Gunung+Guntur/data=!4m7!3m6!1s0x2e68b7017c4289cd:0xeec5d7636144fd66!8m2!3d-7.1645625!4d107.8796875!16s%2Fg%2F11rxj97r07!19sChIJzYlCfAG3aC4RZv1EYWPXxe4?authuser=0&hl=id&rclk=1,success
Hanjuang Hot Spring by Tirtagangga,Kolam Renang,4.6,"Jl. Raya Cipanas No.151, Rancabango, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:22:50.789304Z,https://www.google.com/maps/place/Hanjuang+Hot+Spring+by+Tirtagangga/data=!4m7!3m6!1s0x2e68b16c9f0175ed:0xed6e580d4da34e58!8m2!3d-7.1781084!4d107.8709119!16s%2Fg%2F11fk1lnh9l!19sChIJ7XUBn2yxaC4RWE6jTQ1Ybu0?authuser=0&hl=id&rclk=1,success
