destination_name,author,rating,review_text,cleaned_text,sentiment_label,sentiment_name
SBR 3 Pusat Oleh-oleh Garut,Heri Surahman,5.0,Strategis,strategis,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Ade Nurul,5.0,"Sentra oleh-oleh khas garut, letaknya strategis di pinggir jalan raya, tokonya luas dan area parkiran juga sangat luas, mungkin untuk toiletnya bisa diperbanyak agar tidak terjadi antrian panjang.",sentra khas letak strategis pinggir jalan raya toko luas area parkir luas toilet banyak antri,2,Positif
SBR 3 Pusat Oleh-oleh Garut,S. M.H.,5.0,"Toko oleh-oleh yang lengkap. Ada makanan dan juga kerajinan kulit. Terdapat tempat makan juga tetapi kami tidak makan di tempat ini, kami hanya beli oleh-oleh saja. Parkiran tersedia di area depan dan belakang. Toilet cukup bersih.",toko lengkap makan rajin kulit makan makan beli parkir sedia area toilet bersih,2,Positif
SBR 3 Pusat Oleh-oleh Garut,SonBon,5.0,Rame pisan euy.. pusat oleh².. tempat ini dari Garut mo menuju bandung.,rame pis euy pusat mo bandung,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Dina Azizah,5.0,"Pusat oleh2 yang sangat lengkap. Cuman kalo mau dibandingkin dengan pusat oleh2 yg lain & ruko kecil, memang agak murah jika beli di ruko kecil drpd di sbr",pusat oleh2 lengkap cuman dibandingkin pusat oleh2 ruko murah beli ruko drpd sbr,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Regina Arifenty,5.0,"Pilihan jenis makanan dan minuman nya banyak, murah terjangkau. Kalau mau beli oleh oleh Garut, pasti borongnya ke SBR",pilih jenis makan minum nya murah jangkau beli borong sbr,2,Positif
SBR 3 Pusat Oleh-oleh Garut,ridwan naufal,5.0,momen keluarga,momen keluarga,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Sandra Pertiwi,5.0,"Ini toko pusat oleh2 garut, tersedia macam2 oleh2 khas garut sperti macam2 dodol, macam2 dorokdog/krecek Dan macam2 keripik",toko pusat oleh2 sedia macam2 oleh2 khas sperti macam2 dodol macam2 dorokdog krecek macam2 keripik,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Egista Hadi Putranto,5.0,Lengkap,lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,toto Sugiarto,5.0,Sangat bagus dan strategis teumpatnya,bagus strategis teumpatnya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rifqi Mahmud Daelimi,5.0,"Baru pertama kali berkunjung ke SBR garut dengan suasana yang cukup penuh banyak pengunjung juga tak kalah dengan produk keunggulan nya yaitu dodol garut, luar biasa sekali antusias pengunjung dan karyawan yang melayani nya dengan penuh loyalitas ✨👍🏻 next di kemudian hari saya akan kembali 🙌🏻 …",kali kunjung sbr suasana penuh unjung kalah produk unggul nya dodol antusias unjung karyawan layan nya penuh loyalitas next,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Setyo Pratomo,4.0,Makanan sangat lengkap tapi antrian kasirnya sangat panjang,makan lengkap antri kasir,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Nanda Raisya Yandara Putri,5.0,Rame bgtt bgttt Pilihan makanannya banyak,rame bgtt bgttt pilih makan,2,Positif
SBR 3 Pusat Oleh-oleh Garut,RCA Skincare,1.0,"Khusus untuk Bandung, semua produk NU tersedia di toko ini di Bandung, jadi kalau kalian mau belanja di Bandung, harganya tidak mahal. Masih murah di Bandung.",khusus bandung produk nu sedia toko bandung belanja bandung harga mahal murah bandung,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Nata Lie,5.0,"Pusat oleh2 lengkap di Garut. Lengkap banget. Garut terkenal dengan dodol dan di sini di jual kilo an dengan beraneka ragam rasa dari coklat, stroberi, pandan, durian, etc. Parkir juga luassss, muat untuk puluhan mobil.",pusat oleh2 lengkap lengkap kenal dodol jual kilo an aneka ragam coklat stroberi pandan durian etc parkir luassss muat puluh mobil,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Omay Abdul,5.0,"tempat disain toko.,parkir luas.Bagus untuk belanja dan oleh untuk kota bandung,cimahi",disain toko parkir luas bagus belanja kota bandung cimahi,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Raisa AuliA,1.0,HARGA GA NGOTAK mahal mahal cukup sekali aja kesini,harga ngotak mahal mahal kesini,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Rayna Fayyola,3.0,"Harganya mahal2, beli bolen dari gambar terlihat enak, tp bolen dari sini bolen paling gak enak yg pernah dibeli dari pusat belanja, bukan rasa bolen, cm rasa tepung doang.. Tmptnya oke, good views",harga mahal2 beli bolen gambar enak tp bolen bolen enak beli pusat belanja bolen cm tepung tmptnya oke good views,1,Netral
SBR 3 Pusat Oleh-oleh Garut,Asep Yusuf,5.0,Bagus,bagus,2,Positif
SBR 3 Pusat Oleh-oleh Garut,dessy nuzulensi,5.0,"Pusat oleh-oleh yang cukup besar dan lengkap. Mulai dari dorokdok khas Garut, dodol beraneka rasa, chocodot, beraneka ragam kripik, kerajinan tangan dan kulit juga tersedia di lantai 2. Parkirannya yang luas, enak untuk parkir rombongan. Bisa parkir di depan dan di belakang. Kamar mandinya cukup bersih. Bagian belakang ada kursi panjang dan banyak untuk menunggu dan istirahat sejenak sambil melihat pemandangan gunung. Ada tv besar juga untuk nonton piala Dunia. Sangat puas belanja di sini. Sekalian jalan pulang, bisa melipir sejenak. Happy shopping",pusat lengkap dorokdok khas dodol aneka chocodot aneka ragam kripik rajin tangan kulit sedia lantai 2 parkir luas enak parkir rombong parkir kamar mandi bersih kursi tunggu istirahat pandang gunung tv nonton piala dunia puas belanja jalan pulang melipir happy shopping,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Dumek Sugiyono,4.0,"Pusat oleh"" di garut khas produk UMKM makanan khas garut dodol garut, baroyot dll sekitar garut ....silahkan berkunjung ke SBR di Garut....",pusat khas produk umkm makan khas dodol baroyot dll silah kunjung sbr,2,Positif
SBR 3 Pusat Oleh-oleh Garut,errizka fitriamadewi,5.0,Pusat oleh2,pusat oleh2,2,Positif
SBR 3 Pusat Oleh-oleh Garut,D'jakarta,3.0,Toilet sebagai fasilitas rest area suruh bayar,toilet fasilitas rest area suruh bayar,1,Netral
SBR 3 Pusat Oleh-oleh Garut,Abdul Gopur,5.0,Nyaman,nyaman,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Noer Saidah,5.0,Tempat oleh-oleh yang nyaman tempatnya luas area parkir luas pelayannya ramah pula,nyaman tempat luas area parkir luas layan ramah,2,Positif
SBR 3 Pusat Oleh-oleh Garut,SUHENDAR WIRYAWAN,5.0,Banyak varian oleh2xnya dan area parkir luas...,varian oleh2xnya area parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Bagas Adhyastha,5.0,Beli harga kiloan rasa bisa di mix,beli harga kilo mix,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Cetindonesia,5.0,Mahal tapi kualitas bagus.,mahal kualitas bagus,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rental Hiace wisata bekasi,5.0,"Sportif tempat parkir luas belanjaan komplit murah,ruang istrahat crew nyaman kereen pokoknya 👍 …",sportif parkir luas belanja komplit murah ruang istrahat crew nyaman kereen pokok,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Dadan Barnas,5.0,Dorokdok terenak Suasana ramai paciweh,dorokdok enak suasana ramai paciweh,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Herni Ramadhani,5.0,Selesai pada.,selesai,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Mimin Sahroni,2.0,"Coba dong harganya di turunin dikit,mahal2 banget, dulu tuh klo ke Garut ini adalah tempat yang lumayan nyaman untuk istirahat, sekarang kayanya kurang nyaman, pegawai laki2nya kurang ramah",coba harga turunin dikit mahal2 klo lumayan nyaman istirahat kaya nyaman pegawai laki2nya ramah,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Noer Zamane,5.0,Oleh oleh terlengkap terluas harga terjangkau parkirannya juga kaya lapang bola luas banget pokoknya recomend banget kalau mau ke garut wajib sih kesini,lengkap luas harga jangkau parkir kaya lapang bola luas pokok recomend wajib kesini,2,Positif
SBR 3 Pusat Oleh-oleh Garut,A R,5.0,"Dorogdog daun jeruk harus coba. Rasanya enak. SBR 3 (Sumber Rezeki 3) adalah salah satu pusat oleh-oleh khas Garut terbesar, terluas, dan terlengkap yang terletak di Tarogong Kaler, Kabupaten Garut, Jawa Barat. Toko ini menjadi destinasi utama bagi para wisatawan yang ingin berburu kuliner tradisional maupun kerajinan khas Sunda. Parkiran besar. Parkir bos dibelakang dengan view menakjubkan",dorogdog daun jeruk coba enak sbr 3 sumber rezeki 3 salah pusat khas besar luas lengkap letak tarogong kaler kabupaten jawa barat toko destinasi utama wisatawan buru kuliner tradisional rajin khas sunda parkir parkir bos belakang view takjub,2,Positif
SBR 3 Pusat Oleh-oleh Garut,VnY Collection,1.0,"Nyesel beli oleh oleh moci disini, harganya 40k dan dibungkus exp tgl 7 juni 2026 tapi baru juga tgl 5, moci sudah bulukan hitam2 dan muncul kuning2… ga banget kapok belanja disini ah.",nyesel beli moci harga 40k bungkus exp tgl 7 juni 2026 tgl 5 moci bulu hitam2 muncul kuning2 kapok belanja ah,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Gareng Liwon,4.0,harga kurang merakyat,harga rakyat,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Fitria Trihafsari,5.0,"Cari oleh-oleh Garut yang lengkap? Ke SBR aja udah paling bener. Pilihan dodolnya banyak banget, dari yang original sampe rasa kekinian. Chocodotnya unik-unik buat dijadiin hadiah. Dorokdok, keripik, burayot, ranginang, semua ada. Tempatnya bersih, luas, jadi nyaman milih-milih. pelayanannya ramah dan bantuin jelasin produk. Harganya jelas, bisa icip-icip dulu juga. Parkiran luas buat bus juga muat. One stop shopping oleh-oleh Garut sih ini.",cari lengkap sbr udah bener pilih dodol original sampe kini chocodotnya unik unik dijadiin hadiah dorokdok keripik burayot ranginang tempat bersih luas nyaman milih milih layan ramah bantuin jelasin produk harga icip icip parkir luas bus muat one stop shopping,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Arta Rubber Teknik99,5.0,Aman dan bersih,aman bersih,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Nita Suryati,5.0,Enak belanja nya bnyak pilihan harga terjangkau,enak belanja nya bnyak pilih harga jangkau,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Sinta Nurhaliza,5.0,Tempat oleh oleh terbesar se garut Banyak pilihan oleh olehnya dari mulai makanan pakaian tas sepatu dan banyak lainya Sangat puas berkunjung ke sbr 3 karena tempatnya nyaman banget dengan view gunung dan pesawahan🤩,besar pilih makan pakai tas sepatu lai puas kunjung sbr 3 tempat nyaman view gunung sawah,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Srintil Handayani,3.0,"Perdana, STAFF BAD, UPGRADE Pada jutekkk bgt, wajarlah kerja capek karna rameeeeee, Staff yg jaga coklat ditanya malah gatau produk, ngumpet kaya malu gtu 🙂‍↕️ Kasir ga ada 3S Panassss bgt Lebih mahal dibandingkan di online",perdana staff bad upgrade jutekkk wajar kerja capek karna rameeeeee staff jaga coklat gatau produk ngumpet kaya malu gtu kasir 3s panassss mahal banding online,1,Netral
SBR 3 Pusat Oleh-oleh Garut,Ema Amalia,5.0,Tempat oleh oleh terbesar dan terluas seGarut 🥰,besar luas garut,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Kamal Nisa,5.0,Lengkap murah..,lengkap murah,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Karlina Nurjanah,5.0,"Pusat layanan oleh-oleh yg lengkap. Varian dorokdoknya bervariasi, dari yg sudah dikemas bermacam ukuran maupun yang dibeli kiloan secara langsung. Jenis oleh-olehnya juga beragam. Bisa dipilih sesuai selera. Tempat parkir untuk bus, tersedia di bagian belakang toko, parkir untuk mobilnya juga banyak.",pusat layan lengkap varian dorokdoknya variasi kemas ukur beli kilo langsung jenis agam pilih sesuai selera parkir bus sedia toko parkir mobil,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Yanto Rohimat,5.0,"Sehabis berwisata dari kota garut pulangnya mampir ke pusat oleh oleh sbr 3 garut, tempatnya luas banget, oleh oleh nya kumplit, harganya bersahabat & enaknya belanja disini bisa dicoba dulu,parkirannya luas banget & pemandangannya begitu syahdu, pokoknya cocok buat beristirahat & berbelanja sehabis berwisata dari kota garut.next time pasti mampir lagi.",habis wisata kota pulang mampir pusat sbr 3 tempat luas nya kumplit harga sahabat enak belanja coba parkir luas pandang syahdu pokok cocok istirahat belanja habis wisata kota next time mampir,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Neng Anom,5.0,"abis renang ke darajat pas pulangnyah mampir dulu ke sbr 3 oleh"" nyah lengkap enak"" pemandangan indah dan parkiran luas bangetttttt pkonyah thee bestt 👍🏻👍🏻",abis renang darajat pas pulangnyah mampir sbr 3 nyah lengkap enak pandang indah parkir luas bangetttttt pkonyah thee bestt,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Acin Nilam,5.0,"setiap liburan selalu kesini,disini super lengkap bgtt makanan nya pda best seller,bisa tester sepuasnya dodol sma dorokdok ny,tempatnya super luas bgtt pokonya nyamann,souvenir juga bnyak sekali ada bju bju juga ⭐️⭐️⭐️⭐️⭐️",libur kesini super lengkap bgtt makan nya pda best seller tester puas dodol sma dorokdok ny tempat super luas bgtt poko nyamann souvenir bnyak bju bju,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Yayat Supriatna,5.0,"Bagi yang suka belanja oleh-oleh,rekomendasi beli disini selain makanan ada juga jaket kulit khas garut",suka belanja rekomendasi beli makan jaket kulit khas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,asti n,5.0,"Tempat parkir luas, pilihan makanan banyak jenisnya, harga terjangkau, tempatnya juga nyaman untuk berbelanja.",parkir luas pilih makan jenis harga jangkau tempat nyaman belanja,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Nur jamil,5.0,Makanan beraneka layanan Nyaman memberikan kepuasan serta parkir luas,makan aneka layan nyaman puas parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Eko Nugroho,5.0,"Pusat oleh-oleh yang lengkap banget. Banyak pilihan. Tapi staffnya kurang senyum, apa karena lagi rame banget ya",pusat lengkap pilih staffnya senyum rame,2,Positif
SBR 3 Pusat Oleh-oleh Garut,irma chandra,4.0,"Tempat oleh2 terlengkapp...dr makanan, baju, sendal, tas kulit ada semuaa....banyak jenis dodol yg dijual...",oleh2 terlengkapp makan baju sendal tas kulit semuaa jenis dodol jual,2,Positif
SBR 3 Pusat Oleh-oleh Garut,fajar hambali,5.0,"Lengkap, pelayanan cepat",lengkap layan cepat,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Ade Mardiah,4.0,Cukup nyaman,nyaman,2,Positif
SBR 3 Pusat Oleh-oleh Garut,nofan pramudyo,5.0,"Memang agak mahal sedikit, namun lengkap",mahal lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rahmat Siregar,4.0,"Setelah keliling wilayah garut,arah balik ke jakarta,dißebelah kiri jalan ada pusat oleh² yang lumayan besar,berbagai makanan dan cemilan seperti dodol,kripik dll ada.parkiran juga lumayan luas,bahkan ada parkir khusus di belakang toko. Soal harga sangat bersahabat",keliling wilayah arah jakarta diebelah kiri jalan pusat lumayan makan cemilan dodol kripik dll parkir lumayan luas parkir khusus toko harga sahabat,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Maxrmt,2.0,"Harga mahal. 1 kg dodol curah 50k, pdhl di tempat lain 35k sekilo. Beruntung udh beli di tempat lain. Cuma disini ada dodol kemasan yg gak curah, yg bisa dijadikan oleh2 yg punya kemasan dalam kotak (kalau dodol curah, dijualnya pakai plastik kiloan).",harga mahal 1 kg dodol curah 50k pdhl 35k kilo untung udh beli dodol kemas curah jadi oleh2 kemas kotak dodol curah jual pakai plastik kilo,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Zamzam Nurjaman,5.0,Wow parkirannya luas banget dengan pemandangan gunung,wow parkir luas pandang gunung,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Yopie Romadiani Lestari,5.0,Tempat oleh² favorit klo lagi main ke garut. Lengkap stok nya banyak banget. Tempat parkir luas,favorit klo main lengkap stok nya parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Pendi Pradana,5.0,"Oleh-oleh terlengkap di garut , banyak pilihan yang suka manis ada , yang suka gurih banyak . Kalo nyari tempat makanan berat ada dibagian depan toko atau di pintu masuk mobil disana ada yg jualan nasi goreng dan air putih .",lengkap pilih suka manis suka gurih nyari makan berat bagi toko pintu masuk mobil sana jual nasi goreng air putih,2,Positif
SBR 3 Pusat Oleh-oleh Garut,astri sulastri,2.0,Toiletnya berbayar !,toilet bayar,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Momotorun Yuk,5.0,Asikk nih Lokasinya mudah dijangkau Varian lengkap Harga terjangkau,asikk nih lokasi mudah jangkau varian lengkap harga jangkau,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Dilla Afrida,5.0,Snack lengkap oleh2 klo ke garut n tasik,snack lengkap oleh2 klo n tasik,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Liyana,5.0,"Oleh2 garut byk jenis yg dijual, harga lmyn murah, lmyn komplit byk pilihan. Dari dodol, keripik2, mochi dll. Parkir luas.",oleh2 byk jenis jual harga lmyn murah lmyn komplit byk pilih dodol keripik2 mochi dll parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,NiaKurniati Sakinah,5.0,Pusat perbelanjaan yang lengkap dengan makanan khas garut...semuanya ada Pelayanan ramah Bisa cicip tester juga,pusat belanja lengkap makan khas layan ramah cicip tester,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Widya Nandini,4.0,makanan lengkapp,makan lengkapp,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Mamat Nurakhmat,5.0,Pusat oleh oleh khas Garut Parkir luas,pusat khas parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Heru Hesty,5.0,Keren Tempatya Lengkap Oleh2nya,keren tempatya lengkap oleh2nya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,BATA HEBEL MORTAR CV. ZAB,5.0,Josss mantap,josss mantap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Shabrina,5.0,"📍SBR 3 Jl Otista - Tarogong Kaler Posisinya di pinggir jalan besar sampingnya Joglo Abah Resto Pas ke sini, suka krn di depan Tokonya ada mushola lumayan luas. Pas di area dalamnya pun besar luas bgt dan cukup lengkap segala pilihan oleh-oleh gurih, manis Beli dorokdok bisa dicoba dulu, byk pilihan rasa.aku suka rasa ori sm daun jeruk aku rekomendasiin kalian ke sini kalo beli oleh oleh 👍 . . . . #garut #oleholeh garut",sbr 3 jl otista tarogong kaler posisi pinggir jalan samping joglo abah resto pas suka krn toko mushola lumayan luas pas area dalam luas lengkap pilih gurih manis beli dorokdok coba byk pilih suka ori sm daun jeruk rekomendasiin beli oleholeh,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Aty Dewi Nofianty,5.0,"Tempat berbelanja oleh oleh khas garut. Dari berbagai macam makanan, dodol, ketupuk kulit, manisan dll Ada juga tas, topi, sendal dan aneka kerajinan lainnya Tersedia mesjid di area belakang, dan tempat untuk bersantai melepas lelah setelah perjalanan",belanja khas makan dodol ketupuk kulit manis dll tas topi sendal aneka rajin sedia mesjid area santa lepas lelah jalan,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Reza Zakaria,2.0,"Toiletnya bayar, belum juga toiletnya dipake udah ditagih aja uangnya",toilet bayar toilet dipake udah tagih uang,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Bram Ansori,4.0,"Setiap belanja ke sini asik banget banyak pilihan nya dan tentunya banyak makanan kesukaan, suasana nya juga ramai dan cukup aman tpi sayang big sale nya belum ada ☺☺👌",belanja asik pilih nya makan suka suasana nya ramai aman tpi sayang big sale nya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Dea Fauziah Purnama,5.0,bagus,bagus,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Adenendi Rustandi,5.0,Komplit juga,komplit,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Hadi Rahmaddani,4.0,Utk makanan lengkap dan bisa pilih sesuai kebutuhan dgn pelayanan yg baik. Suasana yg mungkin karena pelanggan datang hampir bersamaan hingga terkesan semrawut..,makan lengkap pilih sesuai butuh layan suasana langgan sama kes semrawut,2,Positif
SBR 3 Pusat Oleh-oleh Garut,A. Mustopa,4.0,parkiran luas,parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Riki Pratama,5.0,Tempat parkir yang luas,parkir luas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,nurmina arofah,5.0,Menyediakan berbagai makanan khas tapi harga nya aga lumayan,sedia makan khas harga nya aga lumayan,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Ansori Pratama,5.0,Pusat oleh oleh daerah garut yg Rekomendasi 👍👍 wajib mampir klo lewat,pusat daerah rekomendasi wajib mampir klo,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rina Nikhya,4.0,mantaaaap,mantaaaap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,rina yuliana,5.0,Tiap ke Garut selalu beli oleh² disini. Lengkap & harganya terjangkau,beli lengkap harga jangkau,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Ujang Pahmi,5.0,Ok semua,ok,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Tono Suhartono,4.0,"Tempat belanja oleh2 semua kalangan, berada pada perlintasan bandung - garut, sedikit luar kota garut menuju bandung. Parkiran luas banget depan dan belakang, berbagai jenis oleh2 khas sunda/jabar tersedia, dodol, burayot, krupuk, kripik, manisan, asinan, aseman, cocok mampir utk beli oleh2 bagi sodara dan kerabat, eh sorry saya ngga buat foto",belanja oleh2 kalang lintas bandung kota bandung parkir luas jenis oleh2 khas sunda jabar sedia dodol burayot krupuk kripik manis asin aseman cocok mampir beli oleh2 sodara kerabat eh sorry ngga foto,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Eneng Rahmi,5.0,Pusat oleh2 lengkap ada foodcourtnya juga,pusat oleh2 lengkap foodcourtnya,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Ahmad Radhi Wildansah,1.0,"Pelayanan kasir buruk yang bernama SIFA, menscan total belanjaan dilebihkan dari pembelian aslinya",layan kasir buruk nama sifa menscan total belanja lebih beli asli,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Zistha Zaura,1.0,"beli kerupuk kulit 3 tapi yang di scan 4, tolong untuk kasir atas nama SIFA lebih teliti lagi. Kesalahannya fatal sekali",beli kerupuk kulit 3 scan 4 tolong kasir nama sifa teliti salah fatal,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Yan Yan,5.0,Moa beja beja,moa beja beja,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Alan Kurniawan,5.0,Pusat Oleh Oleh terlengkap. Parkiran sangat luas dan ada Mesjid dibelakangnya,pusat lengkap parkir luas mesjid belakang,2,Positif
SBR 3 Pusat Oleh-oleh Garut,dedin waluh,5.0,Pokonya aman dan nyaman istirahat di SBR,poko aman nyaman istirahat sbr,2,Positif
SBR 3 Pusat Oleh-oleh Garut,futriza ariyanti,5.0,Segala macam oleh2 ada.. dorokdok daun jeruknya rekomended..,oleh2 dorokdok daun jeruk rekomended,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Alfrida Fadillah,5.0,tempatnya gede smpe bingung mo beli apa hahaha,tempat gede smpe bingung mo beli hahaha,2,Positif
SBR 3 Pusat Oleh-oleh Garut,H Imanuddin,5.0,Tempat luas harga terjangkou,luas harga terjangkou,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Supriati,5.0,"Pusat oleh-oleh garut yang lengkap. Tempat luas, dan parkiran luas cocok untuk rombongan.",pusat lengkap luas parkir luas cocok rombong,2,Positif
SBR 3 Pusat Oleh-oleh Garut,yovanny amalia lulu,5.0,"jujur murah beli oleh oleh disini, dan banyak banget variannyaaa!",jujur murah beli variannyaaa,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Rizal Sobirin,5.0,enak parkiran luas oleh oleh lengkap banget,enak parkir luas lengkap,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Yati Nurhayati,5.0,"Kumplit oleh2nya, tempat nyaman",kumplit oleh2nya nyaman,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Boci Tarangherang,5.0,"Untuk yang kedua kali berbelanja disini, Alhamdulillah, sudah bisa memenuhi kebutuhan belanja oleh-oleh Garut dalam 1 tempat. Saya tahu tempat ini karena direkomendasikan oleh FO tempat saya menginap, Saya menginap di Rancabango hotel and resort Garut.",kali belanja alhamdulillah penuh butuh belanja 1 rekomendasi fo inap inap rancabango hotel and resort,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Zelika S,5.0,"Oleh2 lengkap khas jawa barat,pilihan banyak,pelayanan cepat,lokasi strategis..",oleh2 lengkap khas jawa barat pilih layan cepat strategis,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Alwi Fatta,5.0,Lengkappp,lengkappp,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Naufal aftar_1B Al kahfi,5.0,"Dodolnya kurang endol, krupuk kulitnya endol, tempatnya nyaman",dodol endol krupuk kulit endol tempat nyaman,2,Positif
SBR 3 Pusat Oleh-oleh Garut,David Efendhi,4.0,"parkiran luas, lengkap, mantapps,",parkir luas lengkap mantapps,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Yeni,5.0,"Tempat oleh-oleh & istirahat langganan ... 👍 Banyak pilihan oleh-oleh nya, luas tempatnya, ada mushola juga.",istirahat langgan pilih nya luas tempat mushola,2,Positif
SBR 3 Pusat Oleh-oleh Garut,SWA AlQatani,5.0,Temlat oleh oleh khas garut,temlat khas,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Hidayat Beb,5.0,Makanannya enak bgt bgt.. Tempat mewah dan estetik.. T. O. P bgt..,makan enak mewah estetik t o p,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Suko Andy,2.0,Terakhir beli keripik daun rasanya nggak enak dan udah alot(kelamaan dipajang) saran cari makanan yg terlihat msh baru coz makanan lama dsna tidak terkontrol,beli keripik daun nggak enak udah alot pajang saran cari makan msh coz makan dsna kontrol,0,Negatif
SBR 3 Pusat Oleh-oleh Garut,Ann,5.0,"Oleh tersedia lengkap Sarana lengkap, ada parkir luas dan mushola Layanan kurang ramah, Suasana ramai",sedia lengkap sarana lengkap parkir luas mushola layan ramah suasana ramai,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Roi Tampu,5.0,"Komplit, besar, di jalan utama",komplit jalan utama,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Suswanti Sutanto,5.0,Kalau kalian lagi jalan-jalan ke Garut boleh dong sekali-kali mampir dimari.,jalan jalan kali mampir mari,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Wawan Iswanto,5.0,Asik..enak2 semua 👍,asik enak2,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Nina Mutmaina,5.0,Makanan enak Tempat bersih Harga terjangkau,makan enak bersih harga jangkau,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Fahrizal Marta,5.0,"Cocok untuk belanja, tempat strategis (Gusmus Terapi Cianjur)",cocok belanja strategis gusmus terapi cianjur,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Muharotul Faiqoh,4.0,Antrim,antrim,2,Positif
SBR 3 Pusat Oleh-oleh Garut,Supriyono,4.0,Lengkap khas garut,lengkap khas,2,Positif
