destination_name,author,rating,review_date,review_text,scraped_at,review_id,has_text,cleaned_text,sentiment_label,predicted_label,predicted_sentiment
SBR 3 Pusat Oleh-oleh Garut,Cindy Anggraeni,5.0,7 bulan lalu,tempat oleh2 lengkap bgt krupuk kulitnya harus dibeli,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21VdGVrRTFRakJzYWtkYVpVZHVhVE5MWkMxd1QyYxAB,True,oleh2 lengkap krupuk kulit beli,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Joko Triyono,5.0,7 bulan lalu,Selalu mampir sini kalo ke garut buat cari oleh-oleh.. Lengkap dan harga terjangkau..,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tzdE5YRkdUMnhoZFVGRExWWTJXRmcxVTJSU1NrRRAB,True,mampir cari lengkap harga jangkau,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Budhi Slamet,5.0,8 bulan lalu,"Jangan dulu kembali dari Garut sebelum membawa oleh-oleh, di sini tempatnya...pusat oleh-oleh terlengkap",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25NeGJ6SnFSVVJIUTBGclNVWlhaVUpRTTBsd1dsRRAB,True,bawa tempat pusat lengkap,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Dokoh Ngayab,4.0,Diedit 8 bulan lalu,Ada Bakso... Kepala pusying jd hilang,2026-08-08T14:25:44.669720+00:00,ChZDSUhNMG9nS0VJQ0FnSURnNTdTZUFnEAE,True,bakso kepala pusying jd hilang,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Elia Rizki,3.0,8 bulan lalu,"Produk cukup lengkap. Tempat luas. Pelayanan dari karyawan kurang memuaskan, terutama yg standby di area produk dodol. Mohon bisa dievaluasi dan diberikan pelatihan service excellence.",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25FNGNsVk9PRk13VkdzMlVXb3RkRlJaTlVFM2MyYxAB,True,produk lengkap luas layan karyawan muas standby area produk dodol mohon evaluasi latih service excellence,1,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Putri Octavianty,5.0,8 bulan lalu,Lokasi y luas Mudah d jangkau Parkir luas Oleh oleh y beragam,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tJd1MzbDZWMUpLY2xkdFozWk5iVTQzT0MxT1FXYxAB,True,y luas mudah d jangkau parkir luas y agam,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,YAHYA,5.0,8 bulan lalu,Oke,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21oSFRtOWhTSEpEZEdKWE9WUmxhRGM0TFZOUldFRRAB,True,oke,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,hartono ae,5.0,8 bulan lalu,Beli oleh2 asli garud pas tempatnya parkir mudah pelayan ramah,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2taMWRXaFFSMWxZVTNKMVVFbEJRVGd0VW14QlVHYxAB,True,beli oleh2 asli garud pas tempat parkir mudah layan ramah,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,SMD_Arif Bahtiar,5.0,8 bulan lalu,Terjangkau,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25OTGVIQTVkMlpQVGtnMlQwUndYMkptWlhGaVNIYxAB,True,jangkau,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Karennina Kurnia Cahya,5.0,8 bulan lalu,jajanannya lengkap,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21kWVdWUnlZeko0YWxwS1RuUjNTbmQzUjJwYU9VRRAB,True,jajan lengkap,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Bawono Muhammad,5.0,8 bulan lalu,Bagus,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pFMk1GOXpZbXhJZUdzNWEwdDVkRlpxWmxsbWRHYxAB,True,bagus,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Arif Maulana Yusuf,5.0,8 bulan lalu,"Harganya pas, murah, berkualitas produk nya",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pscU5sQkVWMlJJTkhKU05VOUhRalZ1U0c5aE4zYxAB,True,harga pas murah kualitas produk nya,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Rindu Garut,5.0,8 bulan lalu,"Tempat oleh olehnya Alus pisan, produknya banyak juga, parkiran luas👍",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21WWU1reHJSSGhpWTBGNk1EaFJlbGhCY0daU1UxRRAB,True,alus pis produk parkir luas,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Hadrian Trans,5.0,8 bulan lalu,Tempat nyaman luas dan bersih,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21kaVdreDBPVkpaUlRkaVpXUTJZM0pvUzJ0dVIzYxAB,True,nyaman luas bersih,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Moh Miftahul Ulum,5.0,8 bulan lalu,"Tempatnya luas banget,parkiran nya juga luas,oleh olehnya komplit,kalo kesini pasti bingung deh mau beli apa karena banyak banget pilihan nya",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pGVlRHWkJaMDVNWjFwTU1XVTVkMlJ5VWpseWRsRRAB,True,tempat luas parkir nya luas komplit kesini bingung beli pilih nya,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Raden Plankton,5.0,8 bulan lalu,"Sperti biasa abis liburan beli oleh-oleh nya tetap di toko SBR YG lengkap, murah dan tentunya pelayanan nya ramah2 😍😍 area parkir yang luas banget",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tZNFJsWlhPSEp1VDJod01HNUNTSFJ5VFRVeWJrRRAB,True,sperti abis libur beli nya toko sbr lengkap murah layan nya ramah2 area parkir luas,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,nailil fijjar,4.0,8 bulan lalu,Cocok utk rombongan & fresh Mahal relatif lah,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xkck0wOUJTVkV6TFdSc1NuRTFjbDloVm04MVUxRRAB,True,cocok rombong fresh mahal relatif,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Arief Muhamad fauzi,5.0,8 bulan lalu,Oleh oleh sangat lengkap tempat luas Nyaman pokok nya,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25weVlXSldjbU16UldWTVFtWndlR1pYUW1Kd1RFRRAB,True,lengkap luas nyaman pokok nya,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,kilachimolala Lala,5.0,8 bulan lalu,"SBR 3 tuh bener-bener pusat oleh-oleh paling gede dan paling lengkap di Garut. Mau cari makanan, cemilan, dodol, minuman, keripik, sampai pernak-pernik lucu juga ADA semua. Masuk sini tuh rasanya pengen borong terus soalnya pilihannya banyak banget. Tempatnya luas, jalannya enak, jadi walaupun rame nggak kerasa sumpek. Parkirannya juga lega banget, tinggal gas aja. Staff-nya ramah dan bantu banget kalau kita nyari barang tertentu. Pokoknya kalau mampir ke Garut, SBR 3 wajib banget jadi tempat buat cari oleh-oleh. Lengkap, murah, puas! ⭐⭐⭐⭐⭐",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25sbFQzSlZkVUpWTlhSd1dqUmFjVlkzWWpCMFQyYxAB,True,sbr 3 bener bener pusat gede lengkap cari makan cemilan dodol minum keripik pernak pernik lucu masuk ken borong pilih tempat luas jalan enak rame nggak rasa sumpek parkir lega tinggal gas staff nya ramah bantu nyari barang pokok mampir sbr 3 wajib cari lengkap murah puas,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Anggi Purwanti,5.0,8 bulan lalu,"Toko oleh-oleh terluas ternyaman se garut, cocok untuk oleh-oleh ke mancanegara, luar kotaa,harga-harganya sangat terjangkau, tmpatnya luas,parkiran luas,yang jelas pelayanannya top🫰👍",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pKVGFqRnhNell3VDNweVNtODFaWEJHZEdScWRFRRAB,True,toko luas nyaman cocok mancanegara kotaa harga harga jangkau tmpatnya luas parkir luas layan top,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Sinta Ameliaa,5.0,8 bulan lalu,"Sbr 3 pusat oleh oleh yang paling kumplit tempat nya luas bersih,,karyawan nya ramah tamah dan parkiran nya yang sangat luas insyaallah kalau ke Garut pasti mampir lagi ke toko sbr 3🤗",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xjd1l5MVNUR2w1UldOcmFsRnNWbmhuVVhjNWFsRRAB,True,sbr 3 pusat kumplit nya luas bersih karyawan nya ramah tamah parkir nya luas insyaallah mampir toko sbr 3,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Fitri yuliani,5.0,8 bulan lalu,Toko sbr3 banyak oleh2 ada has baju nya dan ada pernak pernik ya dan juga ada sepatu kulit dan jaket kulitnya ayoo datang ke sbr 3 🥰🥰🥰,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pSb0xVVktaR0pOY21KWWEyMVpkbTFxVEZKQ1EzYxAB,True,toko sbr3 oleh2 has baju nya pernak pernik sepatu kulit jaket kulit ayoo sbr 3,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Nurzaman Ganteng,5.0,8 bulan lalu,"Sbr 3 Toko oleh oleh yang paling kumplit di garut, banyak cemilan2 jadul juga, parkirannya luas pula, pokoknya mah kalau kegarut wajib mampir ke toko oleh oleh sbr 3.😍",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tGUE5tMVZSM05pY0VadlNYSnRkSGRwUVZsRGRtYxAB,True,sbr 3 toko kumplit cemilan2 jadul parkir luas pokok mah garut wajib mampir toko sbr 3,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Herni hermawati,5.0,8 bulan lalu,Sbr 3 memang terlengkap deh khas makanan cemilannya dan terjangkau juga kalo ke sbr suka bigung banyak pilihannya jdi pengen semuanya di tambah di lantai 2 ada fashion khas Garut juga yang keren abis apalagi suasana di belakangnya bikin adem lihat pemandangannya,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25kVFl6azNZVlJYYUVKaFpHWlNaWGM0YjIwMlUwRRAB,True,sbr 3 lengkap khas makan cemilannya jangkau sbr suka bigung pilih jdi ken lantai 2 fashion khas keren abis suasana belakang bikin adem lihat pandang,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Sakira Aulia,5.0,8 bulan lalu,Terlengkap dan ternyaman pusat oleh oleh garut sumber rezeki 3 dan bukan cuman cemilan aja disini jga ada souvenire dn banyak bangett pilihannya baguss bangett pokonya yng cari oleh oleh buat kalian bisa langsung aja kesini sih pokonya rekomendasi bangett,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21GV1QwcHVjVEZRZUcxM2NWTkNielJzYVcxR1FVRRAB,True,lengkap nyaman pusat sumber rezeki 3 cuman cemilan jga souvenire dn bangett pilih baguss bangett poko yng cari langsung kesini poko rekomendasi bangett,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Siti Nuraisyah,5.0,8 bulan lalu,Pusat oleh oleh terlengkap digarutt rekomendasi bangett buat kalian yng cari oleh oleh garut wajib banget kesini sih super duper lengkap dan tempatnya tuh bagus dan super luas apalgi parkiranya mantepp dehh,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21KNFlrdHhVRkJaT0dkVFJIRnhXazVpTmprNVZtYxAB,True,pusat lengkap digarutt rekomendasi bangett yng cari wajib kesini super duper lengkap tempat bagus super luas apalgi parkiranya mantepp dehh,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Aldi Garsel,5.0,8 bulan lalu,"Tempat oleh oleh terluas terlengkap di grut sbr3,tempatnya sangat luas bersih view pemandangan nya sangat indah langsung berhadapan dengan gunung guntur🤩😍oleh oleh nya juga sangat lah kumplit banget,wajib datang guys pokoknya tempat oleh oleh yng sangt the best pokoknya👍",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT210Q1NFWTVhak5zVm05UlNrNUZiRWszTm5oNk1FRRAB,True,luas lengkap grut sbr3 tempat luas bersih view pandang nya indah langsung hadap gunung gunturoleh nya kumplit wajib guys pokok yng sangt the best pokok,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,rika herliana,5.0,8 bulan lalu,"sumber rezeki 3 selalu jadi langganan kalo ke garut, belanja oleh oleh buat pulangg disini lengkap banget, luas tempatnya sma parkirannyaa wajib bangett kesini pokoknyaa, sukses terus sbr 3👍👍🫰🫰",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21ZeFVYTklZa3BzTTA1aVRVZExkVUpOT1V4MWRtYxAB,True,sumber rezeki 3 langgan belanja pulangg lengkap luas tempat sma parkirannyaa wajib bangett kesini pokoknyaa sukses sbr 3,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Nabila Agustian,5.0,8 bulan lalu,"selalu jadi andalan kalo ke garut mau cari oleh oleh buat orang tua sama sodara, abis dari botram lanjut ke sbr 3, lengkap banget disinii harga juga cocok dikantongg, recommended bgt tempat sma parkirannya juga luass sukses selaluu sbr 3🫰👍👍",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xCc1UyY3RRbmxhYTJVNVdUZzJWVXhLVUVGQlJrRRAB,True,andal cari orang tua sodara abis botram sbr 3 lengkap sini harga cocok dikantongg recommended sma parkir luass sukses selaluu sbr 3,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Devi Hana,5.0,8 bulan lalu,"Pusat oleh"" Yg lengkap di garut pelayan nya ramah"" Tempat nya nyaman dan strategis dari jalan",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2paTlNuWm5RalUxWVc5c2NEWlpYMGxuYW1oUmJVRRAB,True,pusat lengkap layan nya ramah nya nyaman strategis jalan,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Kaidzan Riziq,5.0,8 bulan lalu,"Tempat oleh oleh nya luas, banyak banget varian oleh oleh nya. Oleh oleh sepriangan timur ada disini. Parkiran nya juga luas, fasilitas nya juga lengkap, ada mesjid, toiletnya juga banyak, cocok buat yang suka bawa rombongan banyak👍",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xZMFozWmFPREpsVFhsSWNWQk9SR1ZMYkRGTldIYxAB,True,nya luas varian nya sepriangan timur parkir nya luas fasilitas nya lengkap mesjid toilet cocok suka bawa rombong,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Diandra Radja,5.0,8 bulan lalu,"Varian oleh oleh sangat beragam, tidak hanya untuk wisatawan, saya juga warga lokal sering kesini 😁",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25oTGNHOWlablZUVldOdk5EYzRWSFZNUmtGMmNVRRAB,True,varian agam wisatawan warga lokal kesini,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Rofi Rustam ependi,5.0,8 bulan lalu,"Sbr 3 Pusat oleh oleh digarut yang paling kumplit dan rekomended, makanan cemilan jadul pun ada di sbr 3, apalagi buat parkirannya sangat luas sekali, pokoknya kalap kalau belanja di sbr 3.",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tveFMxQjRXV1YzZGtWZkxWTnROMHhzWlMxbmRrRRAB,True,sbr 3 pusat garut kumplit rekomended makan cemilan jadul sbr 3 parkir luas pokok kalap belanja sbr 3,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,diky Prasetyo Adi Nugroho,4.0,8 bulan lalu,"Lumayan, tapi maaf space terlalu sempit mau milih oleh2 malah berdesakan. Terlebih bus2 yang parkir di belakang nyalain klakson telolet, jadi tambah berisik 🙏",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tSTU9UZGtMVXA1ZFVkRlYyZHJNMFEyVVRod05sRRAB,True,lumayan maaf space sempit milih oleh2 desa bus2 parkir nyalain klakson telolet berisik,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,rnz redmi,5.0,8 bulan lalu,pusat oleh-oleh terlengkap di garut,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25vNFJ5MUJRMVZLUm5KeVZUWllhVEpHVVdvM1NIYxAB,True,pusat lengkap,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Mashend_,5.0,8 bulan lalu,Berbagi pengalaman aja ya.. teliti struk belanja sebelum meninggalkan toko... kemarin di hr Sabtu 15.11.2025 sy belanja di SBR 3..di struk ada makanan yg sy tdk beli di struk ada dan sy beli dodol kiloan..yg di timbang 1/2 Kg pas di kasir ditulis 1Kg..total keseluruhan 231rb...,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25nM2FEWnhja2hKZEdwclQyVXhRazFaWTFsM01uYxAB,True,bagi alam teliti struk belanja tinggal toko kemarin hr sabtu 15 11 2025 belanja sbr 3 struk makan beli struk beli dodol kilo timbang 1 2 kg pas kasir tulis 1kg total 231rb,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Arif Koenigsegg,5.0,8 bulan lalu,"Pusat oleh oleh terbesar di kota garut, jajanan nya lengkap terutama dodol, banyak sekali aneka rasa dan banyak snack snack lokal dan dari luar daerah, cireng basreng keripik dll. Untuk yg habis main dari darajat atau cipanas, boleh mampir kesini",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xCdE5YTjRRemRhTkZKdlMwRmpZVmR0TVRoS1dHYxAB,True,pusat besar kota jajan nya lengkap dodol aneka snack snack lokal daerah cireng basreng keripik dll habis main darajat cipanas mampir kesini,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Usep Lesmana SH,5.0,8 bulan lalu,Bagus tempat sangat luas sangat cocok buat rehat,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xSRFUwTk9UUzFmVmt0Q2FYTjZjRzVrUkZGVFVrRRAB,True,bagus luas cocok rehat,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Abduh2 Channel,5.0,8 bulan lalu,"Tempat membeli oleh oleh khas Garut, Buat Kamu yang sudah liburan ke Garut wajib mengunjungi pusat membeli buah tangan",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xkc1JqTjBVVkZZUlVsNFlqazJlVEZVYW1sWFUwRRAB,True,beli khas libur wajib unjung pusat beli buah tangan,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Andhika Wigatha Putra,5.0,8 bulan lalu,Tempat hunting bus dan sekalian belanja oleh2 Garut ..,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xoSlNGWTVabEJqVWxjMFRXUk5kRTF5YjNkMldXYxAB,True,hunting bus belanja oleh2,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Nendra Pradipta,5.0,8 bulan lalu,MAKASIHHH BUAT OWNER SBR YANG SUDAH BANTU DEREK,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25aWVJuSmxTMkpXVmxrd1JFUXpVVWt5YkZGeGMyYxAB,True,makasihhh owner sbr bantu derek,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,DICKI SUPRIYADI,5.0,8 bulan lalu,Oke,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pWamJsUm1jbmRtTlU5UFMzWnFSakEzY0RKZmEyYxAB,True,oke,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Dedy Suryadi,5.0,8 bulan lalu,Recomended,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pKVWFGcEphSGhGVXpCbVRXc3hXa0UwWjBsNVNrRRAB,True,recomended,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Rizki Rifai,4.0,Diedit 8 bulan lalu,"Jajan sambil menikmati pemandangan. Oleh oleh yg bisa dibeli lengkap, harga terjangkau. Parkiran luas.",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pWclpVNW9TVkk0V1hGWVFtUmpaekpRVUZacFFVRRAB,True,jajan nikmat pandang beli lengkap harga jangkau parkir luas,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,raihan rasyidi,4.0,8 bulan lalu,Ousat oleh oleh khas garut yang lengkap terletak strategis...,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT210SlJreHlOWGxFWjJWZmNYWjNhREYyV1ZvNVVrRRAB,True,ousat khas lengkap letak strategis,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Afi Aprila,5.0,8 bulan lalu,Selesaikan semuanya! Favoritku di sini adalah Dodol dan Dorokdok.,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21GcVoxSTJVMWQ0WmtSZmRXMTNibGxhZFhWamVIYxAB,True,selesai favorit dodol dorokdok,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,pedes enak,5.0,8 bulan lalu,"Karena hal-hal yang tidak masuk akal, saya pergi ke sini, daerah ini berada di kaki gunung.",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25WTWFtazJlRWhNYUZsb1ZqSXRSRVp6WVhkUFVHYxAB,True,masuk akal pergi daerah kaki gunung,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,Rima Tiarasari (Senja Zahira Pramono),5.0,9 bulan lalu,Tempat oleh2 luas. Beragam. Ok lah,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2treVpFaEdabUpMZFdwYVdVbzBlV2RhWW1ad1ExRRAB,True,oleh2 luas agam ok,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,LIBRA Channel,5.0,9 bulan lalu,"Oleh oleh nya komplit harga umum toilet ada musholah ada parkir luas,pokok e mantal dah klo ke Garut pasti mampir",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pKWU5tbzFTVGgxYnpkVFlUaGtSMnRVZFhCeVZXYxAB,True,nya komplit harga toilet musholah parkir luas pokok e mantal dah klo mampir,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,KELUARGA SATPAM,5.0,9 bulan lalu,Oleh oleh lengkap banget,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2toRk1VVjRNRXQxVVd0aWFFMTBTVEZqYXpWbE5sRRAB,True,lengkap,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,syazili mustofa,5.0,9 bulan lalu,Oke,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2t0S2NWbzBaRFZMWWtWSU1uaHNlRlJQWm5CbFlsRRAB,True,oke,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,rahmat AW,5.0,9 bulan lalu,Komplit,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25kV0xXTXpVemd0ZG1WR1gyMHhPVEZEV1VOTlZtYxAB,True,komplit,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,BhimaAnandhikaThambris [BAT],5.0,9 bulan lalu,Salah satu pusat oleh oleh terlengkap di garut. Parkiran luas Lokasinya juga sangat strategis,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT21wSFkzWkhhVTFGU1VOeFdGZFJWRTFMZFY5cWJIYxAB,True,salah pusat lengkap parkir luas lokasi strategis,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,roy valen,5.0,9 bulan lalu,Ramah pelayanan nya,2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xoUU1GZG1YM2hDY2toRmJXeFpRemR4TlVoa1duYxAB,True,ramah layan nya,2,2,Positive
SBR 3 Pusat Oleh-oleh Garut,cookietail,2.0,9 bulan lalu,"overall makanannya enak, jajanannya komplit, mulai dari kerupuk, pie, dodol garut, dan lainnya. Tapi sayangnya, mbak kasir nya juteknya minta ampun dan ga sabaran banget",2026-08-08T14:25:44.669720+00:00,Ci9DQUlRQUNvZENodHljRjlvT25relVXcHpkVmx3VGtRM01WcGhiR1p3UkZka1lVRRAB,True,overall makan enak jajan komplit kerupuk pie dodol sayang mbak kasir nya juteknya ampun sabar,0,2,Positive
Reverdose,Lauren Adisty,3.0,2 minggu lalu,agak pricey ya pdhl makanan nya ga yg enak bgt,2026-08-08T14:26:41.089717+00:00,Ci9DQUlRQUNvZENodHljRjlvT21vM1pGcFJjbUYwTXpaZlowbEhMWFZJZUhveFptYxAB,True,pricey pdhl makan nya enak,1,2,Positive
Reverdose,Eka Arif Kurniawan,4.0,Diedit 3 bulan lalu,Tempat yang bagus,2026-08-08T14:26:41.089717+00:00,Ci9DQUlRQUNvZENodHljRjlvT25Ob1RGQkhNemxpVERsVlZ6YzVPRGc0VXpCUFozYxAB,True,bagus,2,2,Positive
Reverdose,D1rg4 -V.07,5.0,10 bulan lalu,"“Reverdose menawarkan menu yang bervariasi dan setiap kali mencoba menu baru, rasanya selalu konsisten enak serta penuh kejutan rasa yang sulit ditemukan di tempat lain.” “Harga yang ditawarkan juga sebanding dengan kualitas makanan dan atmosfer yang diberikan, sehingga terasa worth it untuk dikunjungi kembali.”🤌",2026-08-08T14:26:41.089717+00:00,Ci9DQUlRQUNvZENodHljRjlvT25OaVZ5MTBZbmRZYjJoNFRVWlBjR295WWxSNlNHYxAB,True,reverdose tawar menu variasi kali coba menu konsisten enak penuh kejut sulit temu harga tawar banding kualitas makan atmosfer worth it kunjung,2,2,Positive
Reverdose,Hendi Yahya,5.0,setahun lalu,"Kafe ini ada di lantai 2 dengan suasana yang asik dan nyaman. Ada live musik yang bikin nongkrong makin seru, dan tempatnya juga bisa dipakai buat acara atau event kecil.",2026-08-08T14:26:41.089717+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pSelVrMUZXR2hDYldoR1dHMDFaalZLZVMxZmVYYxAB,True,kafe lantai 2 suasana asik nyaman live musik bikin nongkrong seru tempat pakai acara event,2,2,Positive
Reverdose,Dian Gunawan,5.0,Diedit setahun lalu,Bagus,2026-08-08T14:26:41.089717+00:00,ChdDSUhNMG9nS0VJQ0FnSURlMm9PcS13RRAB,True,bagus,2,2,Positive
Reverdose,Maisya Nafisha,5.0,setahun lalu,"Cafenya sepi sekali, ada dilantai 2, cafenya cocok buat menyendiri waktu datang, menu makanan yang ada hanya nasi goreng seafood aja, entah kenapa tidak ada menu lain. Alasannya tidak masuk akal menurut saya.",2026-08-08T14:26:41.089717+00:00,ChZDSUhNMG9nS0VKQ2l0YTY3d0xlb1pnEAE,True,cafenya sepi lantai 2 cafenya cocok sendiri menu makan nasi goreng seafood menu alas masuk akal,2,2,Positive
Reverdose,Ilham Permana,5.0,setahun lalu,salah satu cafe nyaman dengan live music yang proper di garut,2026-08-08T14:26:41.089717+00:00,ChdDSUhNMG9nS0VJQ0FnSURfLU0zamx3RRAB,True,salah cafe nyaman live music proper,2,2,Positive
